	video_id	title	channel_title	category_id	category	publish_time	tags	views	likes	dislikes	comment_count	description
24	ZUpbm3eyulk	(ENG/JP) 친누나의 뜬금없는 결혼 소식을 들은 남동생의 반응은 ?! ( feat. 몰래카메라 )	sojoong쏘야쭝아	24	Entertainment	2018-03-10T11:00:03.000Z	쏘야쭝아|커플|남동생 몰래카메라|커플 몰래카메라|쏘야쭝아 남동생|쏘야쭝아 몰래카메라|커플 일상|쏘야쭝아 결혼|결혼 반응|남자친구 반응|남동생 반응|반전 몰래카메라|커플 남동생|한국인 커플|가족 몰래카메라|쏘야쭝아 가족	1212293	17490	319	1297	"훈훈한 남매의 모습을 담고 싶었지만 이게 진정한 친누나와 남동생의 케미가 아닐까 생각합니다.

* 장기간 연애 커플의 달콤한 연애 스토리 
앞으로도 계속 쏘야쭝아 영상을 보고 싶다면 좋아요 & 구독 ..♡


○ 쏘야쭝아 페이스북 페이지 

▶ https://www.facebook.com/SoJoongCouple

○ 신소현 

페이스북
▶ https://www.facebook.com/endearso

인스타그램
▶ endears_o

-------------------------------------------------------------------

○ 조중우

페이스북
▶ https://www.facebook.com/joongwoojo

인스타그램
▶ joongwoojo"
25	D6MDc-CIYT8	👵영국 할머니 스타일 베리 스콘	국가비 GabieKook	26	Howto & Style	2019-05-03T11:31:57.000Z	국가비|국가비레시피|국가비디저트|영국전통디저트|영국디저트|Gabiekook|berryscones|scones|tea|creamtea|스콘만들기|스콘레시피|베리스콘|베리스콘레시피|영국디저트레시피|디저트레시피|국가비 스콘|how to make scone|the best scone|devon scone|british baking|great british bake off|bake off|빵|과자	182933	6176	57	308	"환절기인 요즘 따뜻한 차 한잔과 함께 생각나는 영국 전통 스콘을 만들어 봤어요!

(여기서 입은 티 👉https://veronicaforlondon.com/product/gabiekook.html?cate_no=57
)
-레시피-(10-11개,9cm 틀)
400g 중력분
120ml 우유 
바닐라액 약간
레몬즙 약간
백설탕 4큰술 
베이킹파우더 3티스푼
소금 한꼬집
버터120g
크렌베리/건포도/건배리류 (믹스여도 괜찮음) 90g
달걀물

생크림 100ml
슈가 파우더 2큰술

👩‍🍳Produced&final edits: Gabiekook
https://www.instagram.com/gabiekook
👩‍🏫Edits: Esther Kook: https://www.instagram.com/estherkook_"
26	flI1WPfHaws	임신으로 거짓말 하는 무개념 여친 역관광 참교육 레전드	소일툰 [소소한 일상 영상툰]	22	People & Blogs	2018-05-14T09:15:02.000Z	카톡|카카오톡|카톡대화|세로톡톡톡	554288	2529	235	625	"원본 카톡을 보기좋게 편집한 카카오톡 영상입니다.
재미있게보셨나요?
좋아요와 구독은 영상제작자에게 큰 도움이 됩니다!"
27	TBXoJ0WjoAo	2018년 1월 25일 뉴스투데이 생중계	MBCNEWS	25	News & Politics	2018-01-24T22:51:30.000Z	MBC|MBC뉴스|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|박경추|임현주|밤사이세계는|이시각세계|별별영상|투데이검색어|아침신문보기|투데이현장|투데이연예톡톡	15399	119	12	9	"당신의 아침을 함께합니다

#MBC #MBC뉴스 #뉴스투데이 #newstoday #아침뉴스"
28	60xW2eYO1QQ	[생중계영상] 경남지사 후보(김경수·김태호) 초청 관훈토론회	노컷브이	25	News & Politics	2018-05-08T03:14:51.000Z	nocutV|노컷V|CBS|스마트뉴스|김경수|김태호|관훈클럽|지방선거|경남지사|관훈토론회	99419	700	103	466	8일 오전 한국프레스센터에서 열린 더불어민주당 김경수 후보와 자유한국당 김태호 후보 초청 관훈토론회 실황 영상입니다.
29	r292k3SanYM	실제로 갇힘ㅋㅋ 리얼 방탈출하기! (마지막주의) 꿀잼 [ 꾹TV ]	꾹TV(Kkuk TV)	24	Entertainment	2017-05-17T11:05:50.000Z	방탈출|방탈출게임|방탈출하기|실제상황|실제|갇힘|탈출|꿀잼|개그|예능|사고|레전드|꾹tv방탈출|꾹tv방탈출게임|꾹tv방탈출하기|꾹tv실제상황|꾹tv실제|꾹tv갇힘|꾹tv탈출|꾹tv꿀잼|꾹tv개그|꾹tv예능|꾹tv사고|꾹tv레전드|꾹방탈출|꾹방탈출게임|꾹방탈출하기|꾹실제상황|꾹실제|꾹갇힘|꾹탈출|꾹꿀잼|꾹개그|꾹예능|꾹사고|꾹레전드|장난감|장난|TOY|toy|꾹tv|꾹|꾹이|RNr|RNrTV|꾹티비|티비|뀩	4934743	38818	1623	8794	"반가워요! 꾹TV(KKUK TV)입니다.
꾹TV일상채널 구독하기 http://goo.gl/CFF7ro?sub_confirmation=1 
구독=재미,입담 UP! UP!!인스타그램 //www.instagram.com/kkuktv/

오늘은 실제상황이에요ㅋㅋㅋㅋ
리뷰를 하려고했는디 방문이 정말 고장나서
실제로 갇혀버렸어요....
급하게 겜돌이와 리얼 방탈출 촬영을 했습니다ㅋㅋㅋㅋ
꾹이는 과연 방탈출을 했을까요!?
시청감사합니다.♥

초대박! 1400만원 아이언맨슈트 입어보기 영상 https://youtu.be/-W5D7z9abds

사이코패스 변신 도미네이터 150만원영상! https://youtu.be/w8jIAcsK6nQ

포켓몬스터 황금딱지 한박스 뽑기!!! 영상 https://youtu.be/ojP3pcJFL

똥 몰래카메라! 꾹TV똥을 본 여직원 반응은? https://youtu.be/7DujVS6VDHI

터닝메카드 야광 그리핑크스 만들기 도전!! 영상 https://youtu.be/iKDl78SAvLA

킨더조이 한정판 쿵푸팬더3 편의점 싹쓸이 까기! 1탄 https://youtu.be/95NddzP4BEs

액체괴물 만들기 첫 도전기!! (우유컨셉?) 영상 https://youtu.be/6KS4jhARhYk

케로로 대장군 프라모델을 만들어보자!![마지막회] https://youtu.be/ODwyeL_PLm8

고퀄리티 포켓몬스터 피규어뽑기!! (매맞는 꾹이..)편 영상 https://youtu.be/6LiqiMNoZhY

레고 넥소나이츠 신제품 배틀블래스터조립!(상황극)편 영상 https://youtu.be/7Huu2oTCISE

신제품 레고 마인크래프트 '아이언골렘' 조립(상황극)편영상 https://youtu.be/40QvJXZ4pNw

구독해주시면 발전하는 모습 보여드릴께요^^
감사합니다."
30	Mguzh78PR-w	문재인과 503 대하는 트럼프 대통령 전화 통화 태도 차이 비교 모습 문재인 도널드 트럼프 전화 통화 한미 정상 회담 방미 이루어지나	민주역사기록소	24	Entertainment	2017-05-11T16:11:20.000Z	문재인|트럼프|전화|통화|내용|도널드 트럼프|미국|대통령|문재인 대통령|한미|정상|회담|정상회담|박근혜|503|차이|비교|항모|칼빈슨|조국|유시민|김어준|파파이스|청와대|백악관|방미|초청|트럼프 대통령|북한|문제|해결|사드|썰전|탄핵|무시|최순실|무당|이낙연|국무총리|마크 리퍼트|리퍼트|대사|구속|재판	1228452	7962	1073	2736	"박근혜 최순실 청와대 국정농단 사건 으로 일어난 헌정 사상 초유의 탄핵 인용 사태 및 구속 수감 사태... 정유라 뇌물 받고 무당 최순실 불러서 굿판 벌인 503 일당.... 세월호 7시간 무엇을 했나? 오바마 대통령 시절 오바마 대통령 한테 무시 당했던 박근혜...

그리고 지난 탄핵 정국 503번 그녀는 도널드 트럼프 미국 대통령 당선자 에게 전화를 걸어서 한국을 방한 하라고 정상회담 초청 권유를 했다... 그러나 트럼프 에게 무시 당한 503호

그리고 어느덧 정권 교체로 출범한 문재인 정부... 문재인 대통령 도널드 트럼프 미국 대통령 통화 내용... 트럼프 문재인 전화 통화... 과연 문재인 트럼프 전화통화 내용 무엇인가?

박근혜 문재인 미국 트럼프 전화 내용 차이... 도널드 트럼프 태도 비교 차이... 칼빈슨 미국 항모 북한 경계 하며 한반도 해역 온 이유... 최순실 정유라 일당 청와대 국정농단 503 길라임....

조국 민정수석 임명 했던 문재인 대통령... 그리고 이낙연 국무총리....

과연 문재인 정부 한미 동맹 관계 어떻게 되나? 마크 리퍼트 대사 말했던 촛불 집회 모습... 마크 리퍼트 주한미국대사 문재인 축하.. 리퍼트 대사 말하는 오바마 대통령 그리고 도널드 트럼프 대통령 차이...

문재인 방미 언제 이루어지나? 한미 정상회담 일정은? 문재인 도널드 트럼프 대통령 한미 정상 회담 일정....

손석희 밝히는 문재인 JTBC 뉴스룸 취임식... 유시민 썰전 문재인 이야기... 김어준 파파이스 안민석 근황.... 박근혜 구속 재판 일정.... 503호 재판 어떻게 되나?"
31	Zt2y_wYhNVs	The Grinch Official Trailer (2018) HD	Viral MEDIA	1	Film & Animation	2018-03-08T16:24:14.000Z	Trailer 2018|trailer|Viral Media|2018|Official|new|animated|action|Movie|hd|tv spot|international|movie clip|The grinch|The grinch trailer|The grinch 2018|Illumination|Animated movies 2018|Animated 2018|Movie 2018	9823563	27145	5156	1134	"The Grinch Official Trailer (2018) HD
Please subscribe and like our other channels ...
For all animation and superhero movies subscribe to ViralMEDIA @ https://goo.gl/Fe3wFZ
For all game trailers and game play subscribe to GameMEDIA @ https://goo.gl/B2LewQ
For all global trailers subscribe to Global Trailers @ https://goo.gl/Myaq8R

The Grinch (also known as Dr. Seuss' The Grinch) is an upcoming American 3D computer-animated Christmas film produced by Illumination Entertainment. Based on the 1957 Dr. Seuss story How the Grinch Stole Christmas!, it is directed by Peter Candeland and Yarrow Cheney, co-directed by Scott Mosier, written by Michael LeSieur and stars Benedict Cumberbatch as the titular character.[3] The film is scheduled to be released by Universal Pictures on November 9, 2018. The film will be given a Real D 3D and IMAX 3D release."
32	V9LCFMGZMdk	아빠없이 애 키운다고 무시하다 팩트로 역관광 당하는 사이다 카톡	톡으로말해요	22	People & Blogs	2018-01-16T06:00:00.000Z	카톡|카톡으로말해요|카카오톡|카톡대화	217526	881	50	360	"원본카톡사진을 보기좋게 편집한 카카오톡 영상입니다.

카톡제보를 하고싶다면??!
카카오톡 1:1 오픈채팅방
https://open.kakao.com/o/sYxkirF  ◀︎ 제보하러가기!!
&
페이스북에 '톡으로말해요' 검색하면 나옵니다!!^^
이곳에서 메세지보내기를 통해서 제보하시면 됩니다!

▶톡으로말해요에 올라오는 모든영상은 구독자와 제보자분들에게
 카톡제보와 사연을 받아 보기 좋게 편집한 카톡대화영상입니다.
▶카톡 및 사연제보는 페이스북페이지 '톡으로말해요' 에서 메세지로 제보해주시면 됩니다^^
▶업로드 된 모든영상에 나오는 대화내용은 톡으로말해요에게 콘텐츠저작권이 있음을 강력하게밝힙니다.
▶따라서 저작권신고를 할 수 있는 권한이 제작자외에 아무도 없으며,
 악의적인신고, 허위신고시 강력한 법적조치를 진행합니다.
▶불법무단행위(대화내용 변형 또는 불펌)는 강력한 법적조치를 진행합니다.
▶영상을 공유하고 싶으시다면, 유튜브의 공유하기 기능을 사용하시길 바라겠습니다."
33	qroGwBDhnaI	이승만 학당 8강 ;6.25의 역사적 의미(2) - 6.25의 진실(김용삼 기자, 12월 28일)	펜앤드마이크TV	25	News & Politics	2017-12-28T02:03:56.000Z	정규재티비|정규재TV|jkj|정규재뉴스|시사|경제|국제|이승만학당|김용삼기자|6.25|6.25전쟁|이승만|진실|육이오|역사	4356	165	2	4	
34	F9J6KhScvsM	[영상] “나를 고발하라” VS  “이러면 안 되죠” / KBS뉴스(News)	KBS News	25	News & Politics	2018-06-06T00:20:07.000Z	KBS|TV보다 리얼	127473	419	63	911	"[선택 ! 대한민국]
 
5일 밤 진행된 6.13 지방선거 경기도지사 후보자 토론회에서 바른미래당 김영환 후보는 더불어민주당 이재명 후보와 여배우의 스캔들을 다시 언급했다.
 
김 후보는 자신의 주도권 발언 순서가 되자 이 후보에게 구체적인 날짜와 상황을 언급하며 여배우 스캔들에 대해 사실 확인을 요구했다. 그러면서 김 후보는 ‘예’‘아니오’라고 답해 달라고 요청했다. 이에 이 후보는 ""사실이 아니다”라고 답했다.  
 
김 후보는 ""여배우가 지난 10년 동안 인격살인 당한 거라 생각한다. 있을 수 없는 일""이라며 ""이재명 후보님, 저를 고발하십시오. 우리 둘 중의 하나는 진위가 가려져야 할 문제다. 이것이 공정사회고 촛불 정신""이라고 덧붙였다.
 
이에 대해 이 후보는 ""이번 토론도 네거티브에 집중하고 있다. 증거가 없다면 중세시대의 마녀 사냥""이라며 ""결백을 밝히라고 하는 것은 옳지 않다. 주장하는 사람이 증거를 제공해야 한다. 가짜 뉴스로 주권자들의 눈을 흐리는 사람은 처벌해야 한다""고 반박했다."
35	oIvDz_ijkXs	"신의한수 / 허경영 ""전쟁없이 한반도 적화된다"""	신의한수	25	News & Politics	2017-10-28T03:32:01.000Z	전쟁	564969	6594	564	1056	"신의한수 / 허경영 ""전쟁없이 한반도 적화 된다"""
36	BqDzT9FQV5k	집현실은 처음이죠? 문재인 대통령 국정과제위원회 및 대통령자문기구와 오찬간담회 풀스토리	KTV국민방송	25	News & Politics	2018-11-21T13:20:09.000Z	문재인|문워크|집현실|청와대|대통령자문기구|국정과제위원회	18807	1107	46	261	"문재인 대통령은 11월 21일 청와대 집현실에서 
국정과제위원회 및 대통령자문기구 위원들과 오찬 간담회를 가졌습니다.
'국민이 체감하는 좋은 정책을 만듭니다'라는 슬로건으로 진행된
이번 간담회에는 이목희 일자리위원회 부위원장, 
김상희 저출산고령사회위원회 부위원장, 정순관 자치분권위원장 등 
총 30여 명이 참석한 가운데  
정해구 정책기획위원장과 송재호 국가균형발전위원장, 
장병규 4차산업혁명위원장 등이 그동안의 
활동 성과와 앞으로의 정책방향을 발표했는데요.
문재인 대통령은 각 기구 위원들의 발표를 경청한 후 
""지금까지 위원회가 국정과제를 설계했다면 
지금부터는 국정성과를 정부와 함께 만들어 나가는 
구현자가 되어 주시기 바란다""고 당부했습니다.
문재인 대통령과 국정과제정책위 및 자문기구 위원들 간의
심도 있는 오찬 간담회 현장을 문워크에서 전해드립니다."
37	vRU3KWwekgY	트럼프에게 전쟁선택의 폭을 넓혀준 문재인 / 전면전은 가능한가 /  Korean Oldguy	다본다TV	19	Travel & Events	2018-04-07T02:26:17.000Z	한반도전쟁|트럼프|문재인|북폭|선제타격	24179	1083	33	80	
38	jOrUjlaetPA	【中字】MAMAMOO - 華莎的衣服 @密陽市	Haibara Ai	22	People & Blogs	2017-11-18T19:31:42.000Z	마마무|화사|안혜진|밀양 시민한마당|HwaSa|Ahn HyeJin|安惠真|talk|媽媽木|華莎|黑金|MAMAMOO|171017 밀양 시민의|171017 밀양 시민의 날 축제|171017	620090	5440	54	68	"CR.
https://youtu.be/GG2Vc5ntZuw // 박수
https://youtu.be/UXs_YhxyYps // TheGsd"
39	gyXy0m-4bvE	[MV] NU'EST(뉴이스트) _ FACE(페이스)	1theK (원더케이)	10	Music	2012-03-14T15:00:08.000Z	뉴이스트|로엔|플레디스|애프터스쿨보이즈|nu'est|nuest|loen|pledis|afterschoolboys|mv|teaser|kpop|dance|백호|BAEKHO|REN|렌|민현|MINHYUN|JR|제이알|아론|ARON	109386750	1110988	21671	106490	"[MV] NU'EST(뉴이스트) _ FACE(페이스)

*English subtitles are available. 
Click on 'CC' button or activate 'Interactive Transcript' function. :) 

[ ♬ Download ]
iTunes : http://itunes.apple.com/us/album/face-single/id510883848
Melon : http://www.melon.com/cds/album/web/albumdetailmain_list.htm?albumId=2093307

▶1theK FB  : https://www.facebook.com/1theK
▶1theK TW : https://twitter.com/1theK
▶1theK G+  : http://goo.gl/mJCt9c

Urban Electro Band NU'EST
The 5-member boy group NU'EST is making their debut with their album [FACE] in March 2012, having already received astonishing reactions and secured fans from varying age groups through their diverse television appearances and events prior to their debut. 

NU'EST stands for 'NU(New), Establish, Style, Tempo', signifying how they are creating a new style to the music. Composed of members JR, Aron, Baekho, Minhyun, and Ren, NU'EST is at the center of attention for their outstanding musical skills as well as perfect visuals, seeking to take over the K-pop scene with their unique color, style, and music. 

Composed by the Swedish composer Daniel Barkman, the title song ""Face"" applies the currently popular dubstep, differentiating it from other K-pop music with an addictive chorus line that stands out. The song delivers the style and power of NU'EST with powerful rhythms and refined and lively synthesizer and bass sounds.

ニューイースト（NU'EST）_ FACE
Urban Electro Band NU'EST
デビュー前から様々な放送活動やイベントで爆発的な反応と多様なファン層を集めてきた5人組ボーイズ・グループ、ニューイースト（NU'EST）が、2012年3月デビューアルバム[FACE]で電撃デビューする。

'NU（New）、Establish、Style、Tempo'の頭文字を取ったグループ名、ニューイースト（NU'EST）には、'音楽に合わせ新しいスタイルを創り出す'という意味が含まれている。 JR、Aron、ベクホ、ミンヒョン、レンの5人組ボーイズ・グループ、ニューイースト（NU'EST）は優れた音楽的実力と完璧なビジュアルを同時に備え人気を集めている。ニューイースト（NU'EST）ならではの色とスタイルの音楽で歌謡界を占領する予定だ。

タイトル曲「FACE」は、スウェーデンの作曲家ダニエル・バークマンの曲で、最近流行しているタブステップを応用して既存の歌謡と差別化を図っており、中毒性のあるサビのリフレインが引き立つ曲だ。強烈なリズム、洗練されたノリのいいシンセやベースで、ニューイースト（NU'EST）ならではの洗練された強烈さを伝える。


Urban Electro Band NU'EST
2012년 3월 데뷔 전 다양한 방송활동과 이벤트를 통해 폭발적인 반응과 다양한 연령대의 팬층을 모아 온 5인조 보이 그룹 뉴이스트(NU'EST)가 데뷔 앨범 [FACE]로 전격 데뷔한다.

뉴이스트(NU'EST)는 'NU(New), Establish, Style, Tempo'의 약자로 '새로운 스타일을 음악에 맞춰 창조한다'는 의미를 지니고 있다. JR, Aron, 백호, 민현, 렌으로 구성된 5인조 보이 그룹 뉴이스트(NU'EST)는 뛰어난 음악적 실력과 완벽한 비쥬얼을 동시에 갖춰 거센 인기몰이를 하고 있으며, 그룹으로 뉴이스트(NU'EST)만의 색과 스타일로 음악으로 가요계를 점령할 예정이다.

타이틀곡 'FACE'는 스웨덴 작곡가 다니엘 버크만의 곡으로 요즘 유행하는 덥스텝을 응용해 기존 가요들과는 다르게 차별화를 추구하였으며, 중독성있는 후렴구가 돋보이는 곡이다. 리듬은 강렬하게, 신스와 베이스는 세련되고 신나는 느낌으로 뉴이스트(NU'EST)만의 세련되고 강렬함을 생생하게 전해 준다."
